Product,Comments ,Website,Label
Velvet Liquid Lipstick,"vibrant color
The color was really bright and vibrant. The color I was sent wasn't my typical color as it was a super bright pink. It went on easy and lasted a long time",kylie cosmetics,positive
Velvet Liquid Lipstick,"love this shade, mauvey but more of a pink shade!
Good product and the price is reasonable compared to others!",kylie cosmetics,positive
Velvet Liquid Lipstick,"mixed
I only gave this a 4 star because I absolutely loved the liquid lipstick in this duo. I did not like the lip liner, as it was too hard to put on and then even here to take off. I prefer creamy lip liners, but if you want something that will stay all day then this will definitely do that.",kylie cosmetics,positive
Velvet Liquid Lipstick,"love the color
This is a very vibrant pink and I love it! It stayed on and the color was beautiful. I will definitely be trying more colors in the future.",kylie cosmetics,positive
Velvet Liquid Lipstick,"perfect red in time for vday
Directions say to fill in your lips with the lip liner and then do one coat of the liquid lipstick. The lip liner is super creamy and easy to apply. The lipstick smells like vanilla and also applies nicely. It is a matte finish but not too drying. It is not transfer proof from my experience. Beautiful true red shade

",kylie cosmetics,positive
Velvet Liquid Lipstick,"cutesy lil set
The Kylie lip kit is truly iconic at this point, this formula is much less matte than the original and feels very comfortable on the lips. While it isn’t as long wearing, I feel like these velvet lipsticks feel more modern as the super matte lips have become a bit outdated now and glossier lips are back in.",kylie cosmetics,positive
Velvet Liquid Lipstick,"really great product!
Overall I really liked this product! It stayed on relatively well, I will say it didn’t fully make it through a sandwich (that could’ve slightly been user error though). It was the perfect color for me and went on really easily! Good product",kylie cosmetics,positive
Velvet Liquid Lipstick,"great color, but…
First time trying Kylie’s product. The pencil is soft, it’s great, I like it. The lipstick is beautiful but too liquid, and I’d say a little uneven application. But the color is perfect!!",kylie cosmetics,positive
Velvet Liquid Lipstick,"velvety and smooth, super on-brand
Okay so I loved the feel and the doe foot applicator to the lipgloss. It goes on wet and doesn't dry to fast but when it does, it has about a 3/10 transfer. It isn't completely transfer proof but it literally felt like I was wearing nothing. Lightweight and such a good formula.",kylie cosmetics,positive
Velvet Liquid Lipstick,"good but not my shade!
The formula of both products are nice - velvety and comfortable! Sadly the shade Harmony was just not complimentary on my olive skin that I couldn’t enjoy the product enough to wear it and test the longevity and wear quality. The initial application was really nice though which is why I’m giving it 4 stars.",kylie cosmetics,positive
Velvet Liquid Lipstick,"buttery
This is my first Kylie product and I was excited to try it. The color on my skin definitely needs to be used with a darker color because it’s quite light for my skin tone. ",kylie cosmetics,positive
Velvet Liquid Lipstick,"pleased
I have purchased Lip Kits and the past and I am a fan of them. I have no real complaints other than the price point ( a little too expensive in my opinion) and also the lip liner has a tendency to fall out of the actual pencil. But other than it is worth a try",kylie cosmetics,positive
Velvet Liquid Lipstick,"good texture
I like how the lipstick feels on the lips, it’s very thin yet ultra pigmented. The lip pencil is very soft. I would chose a different color next time because for me it’s a little to light, I like darker color personality.",kylie cosmetics,positive
Velvet Liquid Lipstick,"great color payoff
I was surprised but how bright and long lasting this color was on my lips. I especially liked that it included both the lip liner and matching lipstick for a perfect match. However it was a little too bright for my taste, brighter than I anticipated after seeing the photo online",kylie cosmetics,positive
Velvet Liquid Lipstick,"great lip liner, average lipstick
The shade bare is a very pale nude and although I love nudes, this would not be my goto on my beige skin. That being said, the lip liner is a product I would purchase separately. ",kylie cosmetics,positive
Velvet Liquid Lipstick,"love it!!! just not as an everyday wear.
I was really satisfied with the color I chose, it looks great against deeper toned skin. My only thing is I like more of a glossy lip look and of course It’s going to be a little drying because it’s a velvet lip kit, but overall I really liked the product.",kylie cosmetics,positive
Velvet Liquid Lipstick,"okay
So I always wanted to try this since I was young but heard so many mixed reviews . My personal opinion is that the color is pretty even the other shades and the lip liner is creamy but the formula was velvet yet did not dry like others . I wouldn't ever get any Kylie kits myself.",kylie cosmetics,positive
Velvet Liquid Lipstick,"it’s a good product
I love this shade it’s beautiful for a nude, it stays for the majority of the day but does leave my lips a little dry, but just throw some gloss overtop and it’s perfect!",kylie cosmetics,positive
Velvet Liquid Lipstick,"surprising
I didn’t expect much from this because I am not really into this brand - but it got surprisingly pleased. The color pops just the right amount and it is long lasting. I am overall satisfied!",kylie cosmetics,positive
Velvet Liquid Lipstick,"feels light and smooth
I was unsure about how I would like this since I’m not usually big on lip makeup, however I was surprised on how smooth this way. I used very little and spread it out. Since I didn’t do a thick layer it felt nice and light, but I can see it still feeling that away if I did do a full “sweep”.",kylie cosmetics,positive
Velvet Liquid Lipstick,"love it
I was soooo excited to try this product and it did not disappoint . I've never tried Kyle cosmetics products before and I'm pleasantly surprised! I want to buy more. Harmony is a fun, pink color. Honestly it’s a perfect nude shade for me. the lipliner is smooth and glides on with ease. It’s doesn’t dry out the lips like others I have tried.",kylie cosmetics,positive
Velvet Liquid Lipstick,"so-so
The color was okay. The lipliner held up and I did like how it looked still after the day end but wasn’t a huge fan of the liquid lipstick. It was incredibly drying and I tried many different things, exfoliating before etc. and hydrating but each time it would dry down and it would make my lips look incredibly dry by day end. So I would rate this an okay product but nothing revolutionary. Also maybe a different color would’ve looked better on my complexion.",kylie cosmetics,positive
Velvet Liquid Lipstick,"say no more lip kit
This lip kit is so good. The lip pencil just glides on your lips and the lip gloss? feels so nice on. I didn’t think I would get a Kylie product but I loved it. Such great quality.",kylie cosmetics,positive
